Timestamp,Energy_kW,Temperature_C,Humidity_%,Luminous_Intensity_Lux,Occupancy
2021-03-03 13:00:00,0.27,35.27,58.74,59871.73,0
2021-03-03 14:00:00,0.2119,34.15,58.16,50997.51,0
2021-03-03 15:00:00,0.2958,33.3,61.62,41854.6,0
2021-03-03 16:00:00,3.9516,33.48,63.71,31834.19,1
2021-03-03 17:00:00,3.5832,32.26,67.65,17447.22,1
2021-03-03 18:00:00,4.5541,29.52,68.24,0.0,2
2021-03-03 19:00:00,5.068,29.35,71.59,0.0,2
2021-03-03 20:00:00,3.6177,28.43,73.35,0.0,2
2021-03-03 21:00:00,1.7889,26.35,75.21,0.0,2
2021-03-03 22:00:00,0.3589,26.11,83.55,0.0,0
2021-03-03 23:00:00,0.3051,23.53,87.21,0.0,0
2021-03-04 00:00:00,0.2094,23.61,88.79,0.0,0
2021-03-04 01:00:00,0.3798,22.48,91.83,0.0,0
2021-03-04 02:00:00,0.2365,21.72,86.48,0.0,0
2021-03-04 03:00:00,0.2314,21.78,87.35,0.0,0
2021-03-04 04:00:00,0.3526,23.88,91.07,0.0,0
2021-03-04 05:00:00,0.3906,22.56,87.72,0.0,0
2021-03-04 06:00:00,2.2575,24.0,86.47,1791.45,2
2021-03-04 07:00:00,1.7438,25.0,78.08,16069.88,2
2021-03-04 08:00:00,0.3064,28.17,78.28,31525.84,0
2021-03-04 09:00:00,0.2091,30.04,69.64,43851.09,0
2021-03-04 10:00:00,0.3392,31.9,70.12,53182.2,0
2021-03-04 11:00:00,0.3311,33.37,66.12,56203.36,0
2021-03-04 12:00:00,0.2363,32.41,62.4,60563.77,0
2021-03-04 13:00:00,0.293,33.57,59.21,56461.63,0
2021-03-04 14:00:00,0.3881,35.38,57.14,52367.47,0
2021-03-04 15:00:00,0.2237,35.05,61.34,41367.21,0
2021-03-04 16:00:00,3.8432,34.12,65.83,28885.6,1
2021-03-04 17:00:00,3.568,31.81,65.31,15990.22,1
2021-03-04 18:00:00,6.0843,31.58,63.83,1646.4,2
2021-03-04 19:00:00,6.2146,29.63,68.13,0.0,2
2021-03-04 20:00:00,3.3831,28.6,74.69,0.0,2
2021-03-04 21:00:00,1.6051,25.02,75.16,0.0,2
2021-03-04 22:00:00,0.3297,26.28,80.83,0.0,0
2021-03-04 23:00:00,0.2879,24.04,85.4,0.0,0
2021-03-05 00:00:00,0.377,23.05,88.23,0.0,0
2021-03-05 01:00:00,0.2183,22.5,89.09,0.0,0
2021-03-05 02:00:00,0.3638,21.97,88.25,0.0,0
2021-03-05 03:00:00,0.2221,22.7,93.33,0.0,0
2021-03-05 04:00:00,0.3721,22.42,88.61,0.0,0
2021-03-05 05:00:00,0.2793,22.72,86.72,0.0,0
2021-03-05 06:00:00,3.9429,25.3,86.24,0.0,2
2021-03-05 07:00:00,2.9887,26.7,78.9,14102.82,2
2021-03-05 08:00:00,0.21,27.15,75.18,29570.72,0
2021-03-05 09:00:00,0.2429,29.7,71.24,42365.05,0
2021-03-05 10:00:00,0.2289,31.6,64.8,50593.25,0
2021-03-05 11:00:00,0.2237,32.08,65.84,56801.68,0
2021-03-05 12:00:00,0.2995,34.11,59.19,58963.01,0
2021-03-05 13:00:00,0.3724,33.18,62.32,57158.9,0
2021-03-05 14:00:00,0.2202,33.73,57.74,50530.78,0
2021-03-05 15:00:00,0.3898,32.4,61.85,41378.31,0
2021-03-05 16:00:00,3.8969,32.9,63.31,28404.17,1
2021-03-05 17:00:00,3.4362,30.99,63.6,15832.9,1
2021-03-05 18:00:00,5.5904,30.39,68.07,0.0,2
2021-03-05 19:00:00,6.6874,30.53,68.08,0.0,2
2021-03-05 20:00:00,4.1223,27.63,75.69,0.0,2
2021-03-05 21:00:00,2.4415,25.93,76.92,0.0,2
2021-03-05 22:00:00,0.2427,24.67,80.76,0.0,0
2021-03-05 23:00:00,0.2777,24.28,85.12,0.0,0
2021-03-06 00:00:00,0.3537,22.02,85.79,0.0,0
2021-03-06 01:00:00,0.263,21.51,91.32,0.0,0
2021-03-06 02:00:00,0.2448,22.2,87.95,0.0,0
2021-03-06 03:00:00,0.2246,23.53,89.45,0.0,0
2021-03-06 04:00:00,0.3621,22.79,85.24,0.0,0
2021-03-06 05:00:00,0.3249,24.8,85.98,0.0,0
2021-03-06 06:00:00,3.0127,24.49,85.77,0.0,2
2021-03-06 07:00:00,5.3313,27.89,80.66,14571.19,2
2021-03-06 08:00:00,2.8236,28.41,76.78,29659.95,2
2021-03-06 09:00:00,2.7336,29.97,69.69,43070.96,2
2021-03-06 10:00:00,3.7363,31.15,70.12,50818.96,2
2021-03-06 11:00:00,3.4199,33.51,62.62,56185.59,2
2021-03-06 12:00:00,4.2505,34.55,63.91,58826.11,2
2021-03-06 13:00:00,4.4135,32.6,56.91,57658.89,2
2021-03-06 14:00:00,3.4517,33.99,62.46,51849.91,2
2021-03-06 15:00:00,3.8082,33.54,62.39,41174.81,2
2021-03-06 16:00:00,3.1914,33.0,58.26,30625.57,2
2021-03-06 17:00:00,4.0919,30.87,64.68,14976.51,2
2021-03-06 18:00:00,4.4717,30.65,63.62,1730.96,2
2021-03-06 19:00:00,6.2374,28.3,67.25,0.0,2
2021-03-06 20:00:00,4.1082,28.87,75.26,0.0,2
2021-03-06 21:00:00,1.6004,25.04,81.55,0.0,2
2021-03-06 22:00:00,0.2321,26.46,85.05,0.0,0
2021-03-06 23:00:00,0.2158,23.77,87.72,0.0,0
2021-03-07 00:00:00,0.2768,23.76,91.65,0.0,0
2021-03-07 01:00:00,0.2279,21.72,86.26,0.0,0
2021-03-07 02:00:00,0.3542,22.34,89.25,0.0,0
2021-03-07 03:00:00,0.3388,22.92,93.28,0.0,0
2021-03-07 04:00:00,0.3316,22.16,89.85,0.0,0
2021-03-07 05:00:00,0.3485,24.68,82.16,0.0,0
2021-03-07 06:00:00,2.5252,23.83,84.55,1056.36,2
2021-03-07 07:00:00,5.1062,27.36,82.23,15129.23,2
2021-03-07 08:00:00,1.9365,26.94,79.0,28693.91,2
2021-03-07 09:00:00,3.1178,30.42,71.1,43831.37,2
2021-03-07 10:00:00,2.8091,30.44,66.51,50885.45,2
2021-03-07 11:00:00,4.0584,33.18,65.32,58471.54,2
2021-03-07 12:00:00,3.1663,33.57,62.37,61546.16,2
2021-03-07 13:00:00,3.5031,32.97,58.28,58322.79,2
2021-03-07 14:00:00,2.9384,33.33,63.55,52358.88,2
2021-03-07 15:00:00,3.3835,33.69,57.27,41309.23,2
2021-03-07 16:00:00,3.775,33.42,64.0,29922.32,2
2021-03-07 17:00:00,3.3676,33.28,62.06,15705.94,2
2021-03-07 18:00:00,5.0521,30.62,67.05,264.36,2
2021-03-07 19:00:00,5.275,29.33,73.89,0.0,2
2021-03-07 20:00:00,1.8231,26.84,78.14,0.0,2
2021-03-07 21:00:00,1.6588,26.48,80.41,0.0,2
2021-03-07 22:00:00,0.3759,26.0,80.97,0.0,0
2021-03-07 23:00:00,0.2895,23.6,84.0,0.0,0
2021-03-08 00:00:00,0.3159,24.01,87.41,0.0,0
2021-03-08 01:00:00,0.3882,21.72,87.9,0.0,0
2021-03-08 02:00:00,0.2357,22.36,93.03,0.0,0
2021-03-08 03:00:00,0.3766,21.66,93.12,0.0,0
2021-03-08 04:00:00,0.2537,23.35,88.84,0.0,0
2021-03-08 05:00:00,0.2224,24.35,89.12,0.0,0
2021-03-08 06:00:00,3.3092,26.17,83.84,0.0,2
2021-03-08 07:00:00,3.2054,26.0,78.09,16441.44,2
2021-03-08 08:00:00,0.2186,26.95,78.64,30709.08,0
2021-03-08 09:00:00,0.2868,30.33,68.95,40684.0,0
2021-03-08 10:00:00,0.3112,30.33,68.61,50257.71,0
2021-03-08 11:00:00,3.0161,33.59,61.31,56736.07,1
2021-03-08 12:00:00,0.2238,31.97,61.34,59107.13,0
2021-03-08 13:00:00,3.6463,34.31,59.12,57173.09,1
2021-03-08 14:00:00,0.3268,33.45,60.06,50619.65,0
2021-03-08 15:00:00,0.3846,33.56,62.01,43296.78,0
2021-03-08 16:00:00,2.8868,33.49,59.13,29745.98,1
2021-03-08 17:00:00,4.071,32.06,67.38,15556.52,1
2021-03-08 18:00:00,5.8027,30.99,70.83,0.0,2
2021-03-08 19:00:00,5.1076,30.36,72.9,0.0,2
2021-03-08 20:00:00,3.3304,29.02,73.85,0.0,2
2021-03-08 21:00:00,2.2727,26.88,77.23,0.0,2
2021-03-08 22:00:00,0.2221,23.9,85.04,0.0,0
2021-03-08 23:00:00,0.2179,23.99,87.29,0.0,0
2021-03-09 00:00:00,0.251,22.81,89.65,0.0,0
2021-03-09 01:00:00,0.2063,21.47,91.71,0.0,0
2021-03-09 02:00:00,0.3987,22.03,92.12,0.0,0
2021-03-09 03:00:00,0.2721,22.43,90.76,0.0,0
2021-03-09 04:00:00,0.2406,21.99,84.44,0.0,0
2021-03-09 05:00:00,0.2066,23.35,85.73,0.0,0
2021-03-09 06:00:00,3.0559,26.11,82.84,1825.61,2
2021-03-09 07:00:00,4.2393,27.04,77.48,16115.36,2
2021-03-09 08:00:00,0.3544,27.34,78.24,30440.47,0
2021-03-09 09:00:00,0.2276,30.53,73.53,42168.83,0
2021-03-09 10:00:00,0.2272,29.81,64.5,52712.32,0
2021-03-09 11:00:00,0.2403,32.56,67.72,57206.12,0
2021-03-09 12:00:00,0.33,33.25,65.93,59322.92,0
2021-03-09 13:00:00,3.5194,34.0,57.67,56930.15,1
2021-03-09 14:00:00,0.3102,34.02,62.63,50536.11,0
2021-03-09 15:00:00,0.327,34.9,61.77,43872.28,0
2021-03-09 16:00:00,3.9726,33.28,58.09,29380.45,1
2021-03-09 17:00:00,2.8228,32.08,62.15,16774.21,1
2021-03-09 18:00:00,4.7398,32.43,66.32,0.0,2
2021-03-09 19:00:00,4.6889,30.5,73.77,0.0,2
2021-03-09 20:00:00,4.2107,28.58,71.31,0.0,2
2021-03-09 21:00:00,1.9185,25.12,76.62,0.0,2
2021-03-09 22:00:00,0.3412,24.71,79.34,0.0,0
2021-03-09 23:00:00,0.2101,25.01,89.34,0.0,0
2021-03-10 00:00:00,0.3388,22.37,87.38,0.0,0
2021-03-10 01:00:00,0.3864,21.88,87.07,0.0,0
2021-03-10 02:00:00,0.3758,20.83,87.74,0.0,0
2021-03-10 03:00:00,0.252,23.14,89.37,0.0,0
2021-03-10 04:00:00,0.2853,22.0,91.25,0.0,0
2021-03-10 05:00:00,0.3691,24.03,81.96,0.0,0
2021-03-10 06:00:00,4.436,25.83,79.93,0.0,2
2021-03-10 07:00:00,5.4623,27.56,78.62,13934.85,2
2021-03-10 08:00:00,1.3995,26.63,78.86,30596.82,1
2021-03-10 09:00:00,0.2372,30.2,71.89,43261.83,0
2021-03-10 10:00:00,0.3661,31.94,64.72,51943.6,0
2021-03-10 11:00:00,0.3878,31.2,67.84,56748.85,0
2021-03-10 12:00:00,0.2724,32.04,58.15,60944.82,0
2021-03-10 13:00:00,3.5311,35.12,62.73,59154.46,1
2021-03-10 14:00:00,0.2044,35.45,58.65,50764.34,0
2021-03-10 15:00:00,0.2979,34.09,62.94,40453.05,0
2021-03-10 16:00:00,2.9143,34.18,60.87,31832.1,1
2021-03-10 17:00:00,2.4677,32.51,67.65,14440.03,1
2021-03-10 18:00:00,6.4098,30.59,64.73,0.0,2
2021-03-10 19:00:00,4.6935,30.23,72.64,0.0,2
2021-03-10 20:00:00,4.3141,27.68,74.34,0.0,2
2021-03-10 21:00:00,1.335,26.82,81.93,0.0,2
2021-03-10 22:00:00,0.253,23.93,79.68,0.0,0
2021-03-10 23:00:00,0.2927,23.8,88.48,0.0,0
2021-03-11 00:00:00,0.391,21.44,85.3,0.0,0
2021-03-11 01:00:00,0.295,23.53,90.76,0.0,0
2021-03-11 02:00:00,0.3621,21.59,91.19,0.0,0
2021-03-11 03:00:00,0.2262,21.59,90.68,0.0,0
2021-03-11 04:00:00,0.3591,23.26,86.82,0.0,0
2021-03-11 05:00:00,0.2244,23.95,85.36,0.0,0
2021-03-11 06:00:00,3.0007,24.21,78.57,0.0,2
2021-03-11 07:00:00,3.8247,26.39,79.61,16015.96,2
2021-03-11 08:00:00,2.4187,28.63,73.06,30116.94,1
2021-03-11 09:00:00,0.3347,28.7,72.18,43782.07,0
2021-03-11 10:00:00,0.3481,31.77,70.61,50105.03,0
2021-03-11 11:00:00,0.2497,32.06,61.0,56852.95,0
2021-03-11 12:00:00,0.3434,32.84,62.68,60782.74,0
2021-03-11 13:00:00,2.2791,34.07,58.14,55983.03,1
2021-03-11 14:00:00,2.6395,34.15,63.69,53130.28,1
2021-03-11 15:00:00,0.331,34.64,61.59,44000.57,0
2021-03-11 16:00:00,3.8739,34.41,60.01,29374.73,1
2021-03-11 17:00:00,3.5128,31.58,63.97,13538.84,1
2021-03-11 18:00:00,5.6885,30.13,63.83,0.0,2
2021-03-11 19:00:00,5.0223,30.65,70.96,0.0,2
2021-03-11 20:00:00,3.1996,28.44,78.73,0.0,2
2021-03-11 21:00:00,1.8177,26.23,77.35,0.0,2
2021-03-11 22:00:00,0.2612,25.25,84.61,0.0,0
2021-03-11 23:00:00,0.2154,24.51,89.3,0.0,0
2021-03-12 00:00:00,0.2657,22.64,87.24,0.0,0
2021-03-12 01:00:00,0.2857,21.84,93.17,0.0,0
2021-03-12 02:00:00,0.2817,22.95,88.0,0.0,0
2021-03-12 03:00:00,0.3937,22.68,87.37,0.0,0
2021-03-12 04:00:00,0.3616,22.71,91.96,0.0,0
2021-03-12 05:00:00,0.3085,24.26,88.98,0.0,0
2021-03-12 06:00:00,3.0745,25.24,79.4,0.0,2
2021-03-12 07:00:00,3.354,26.76,75.71,16560.4,2
2021-03-12 08:00:00,0.2051,29.38,74.13,30287.32,0
2021-03-12 09:00:00,0.2845,30.04,68.83,42578.91,0
2021-03-12 10:00:00,0.2693,30.21,64.51,53453.48,0
2021-03-12 11:00:00,0.2554,32.48,64.83,56821.88,0
2021-03-12 12:00:00,2.0834,33.24,63.6,59747.37,1
2021-03-12 13:00:00,0.3349,32.53,61.4,59477.37,0
2021-03-12 14:00:00,3.4504,34.13,59.29,50652.53,1
2021-03-12 15:00:00,3.0756,34.97,57.42,42200.3,1
2021-03-12 16:00:00,2.7529,32.22,60.46,29509.64,1
2021-03-12 17:00:00,3.3662,30.8,62.93,16909.89,1
2021-03-12 18:00:00,5.9906,32.26,64.29,0.0,2
2021-03-12 19:00:00,5.3665,29.96,69.33,0.0,2
2021-03-12 20:00:00,3.5462,28.0,77.49,0.0,2
2021-03-12 21:00:00,1.5616,25.92,76.16,0.0,2
2021-03-12 22:00:00,0.2767,25.71,83.76,0.0,0
2021-03-12 23:00:00,0.2915,22.99,81.96,0.0,0
2021-03-13 00:00:00,0.255,22.96,91.87,0.0,0
2021-03-13 01:00:00,0.338,23.46,92.44,0.0,0
2021-03-13 02:00:00,0.3815,21.92,87.58,0.0,0
2021-03-13 03:00:00,0.222,21.65,86.8,0.0,0
2021-03-13 04:00:00,0.2008,21.72,89.95,0.0,0
2021-03-13 05:00:00,0.3506,23.22,82.67,0.0,0
2021-03-13 06:00:00,2.4401,25.49,84.53,464.43,2
2021-03-13 07:00:00,2.635,26.8,80.99,16511.5,2
2021-03-13 08:00:00,3.9487,27.96,74.97,30717.66,2
2021-03-13 09:00:00,3.1395,30.98,70.87,40732.96,2
2021-03-13 10:00:00,2.9236,30.36,65.34,52343.27,2
2021-03-13 11:00:00,2.8078,33.1,60.7,57509.99,2
2021-03-13 12:00:00,3.5781,33.28,62.71,61328.75,2
2021-03-13 13:00:00,3.0537,34.53,58.64,58451.09,2
2021-03-13 14:00:00,3.3593,35.02,56.45,53437.28,2
2021-03-13 15:00:00,3.945,32.79,57.21,43048.43,2
2021-03-13 16:00:00,3.4903,34.3,65.08,29881.21,2
2021-03-13 17:00:00,4.5336,33.13,62.75,13994.76,2
2021-03-13 18:00:00,5.8066,30.98,64.04,0.0,2
2021-03-13 19:00:00,5.0541,30.79,72.68,0.0,2
2021-03-13 20:00:00,1.6935,26.99,76.18,0.0,2
2021-03-13 21:00:00,1.9641,26.82,80.03,0.0,2
2021-03-13 22:00:00,0.3826,25.41,82.43,0.0,0
2021-03-13 23:00:00,0.2816,22.68,86.79,0.0,0
2021-03-14 00:00:00,0.3357,24.06,85.09,0.0,0
2021-03-14 01:00:00,0.2453,21.73,91.95,0.0,0
2021-03-14 02:00:00,0.3472,23.17,89.94,0.0,0
2021-03-14 03:00:00,0.3063,22.19,85.68,0.0,0
2021-03-14 04:00:00,0.3721,22.55,85.9,0.0,0
2021-03-14 05:00:00,0.3773,24.96,82.79,0.0,0
2021-03-14 06:00:00,4.0687,23.71,84.57,0.0,2
2021-03-14 07:00:00,5.7481,27.28,76.84,16515.29,2
2021-03-14 08:00:00,2.9931,28.37,74.66,31659.47,2
2021-03-14 09:00:00,2.9385,29.22,70.64,43831.46,2
2021-03-14 10:00:00,3.6972,30.97,68.41,53049.96,2
2021-03-14 11:00:00,3.2145,33.4,62.25,56752.09,2
2021-03-14 12:00:00,3.5185,33.24,65.43,61790.44,2
2021-03-14 13:00:00,2.673,32.97,64.37,59706.7,2
2021-03-14 14:00:00,3.8296,34.95,62.13,53368.06,2
2021-03-14 15:00:00,3.4731,32.79,59.74,42207.37,2
2021-03-14 16:00:00,3.5007,34.18,59.09,29817.8,2
2021-03-14 17:00:00,3.5291,32.33,64.32,15107.47,2
2021-03-14 18:00:00,6.7087,32.13,69.56,734.66,2
2021-03-14 19:00:00,5.8243,30.14,74.55,0.0,2
2021-03-14 20:00:00,4.2215,28.31,73.59,0.0,2
2021-03-14 21:00:00,4.1573,27.6,74.9,0.0,2
2021-03-14 22:00:00,0.3111,23.73,78.7,0.0,0
2021-03-14 23:00:00,0.3746,25.09,88.82,0.0,0
2021-03-15 00:00:00,0.2439,23.72,86.56,0.0,0
2021-03-15 01:00:00,0.2714,22.26,91.68,0.0,0
2021-03-15 02:00:00,0.3842,22.23,87.33,0.0,0
2021-03-15 03:00:00,0.3126,23.17,86.14,0.0,0
2021-03-15 04:00:00,0.2895,22.33,85.97,0.0,0
2021-03-15 05:00:00,0.3454,24.17,89.41,0.0,0
2021-03-15 06:00:00,2.8959,25.93,82.75,1952.82,2
2021-03-15 07:00:00,2.895,25.04,82.23,14764.23,2
2021-03-15 08:00:00,0.2639,28.44,71.98,30230.91,0
2021-03-15 09:00:00,0.2545,28.6,71.46,41141.81,0
2021-03-15 10:00:00,0.319,30.28,67.24,50532.84,0
2021-03-15 11:00:00,0.2623,31.35,64.72,58958.26,0
2021-03-15 12:00:00,0.2657,31.97,61.62,60701.13,0
2021-03-15 13:00:00,0.2711,35.06,62.77,56492.49,0
2021-03-15 14:00:00,0.3817,33.89,58.97,51136.84,0
2021-03-15 15:00:00,0.2424,35.15,63.73,43005.79,0
2021-03-15 16:00:00,3.2742,33.74,64.68,28384.08,1
2021-03-15 17:00:00,3.3719,33.33,67.0,15889.45,1
2021-03-15 18:00:00,5.2102,30.96,66.22,323.62,2
2021-03-15 19:00:00,6.2418,29.79,73.84,0.0,2
2021-03-15 20:00:00,1.4255,26.61,72.26,0.0,2
2021-03-15 21:00:00,1.5524,25.66,81.92,0.0,2
2021-03-15 22:00:00,0.2802,25.69,82.68,0.0,0
2021-03-15 23:00:00,0.2545,22.9,84.84,0.0,0
2021-03-16 00:00:00,0.3319,23.52,85.9,0.0,0
2021-03-16 01:00:00,0.3071,21.3,90.63,0.0,0
2021-03-16 02:00:00,0.2842,21.77,92.73,0.0,0
2021-03-16 03:00:00,0.3752,22.18,86.36,0.0,0
2021-03-16 04:00:00,0.3429,22.97,86.22,0.0,0
2021-03-16 05:00:00,0.307,23.06,83.89,0.0,0
2021-03-16 06:00:00,3.711,23.71,79.66,1069.05,2
2021-03-16 07:00:00,2.1905,26.7,81.57,13544.04,2
2021-03-16 08:00:00,0.22,26.62,75.32,31521.77,0
2021-03-16 09:00:00,0.2921,29.98,68.63,41857.59,0
2021-03-16 10:00:00,0.28,32.03,67.48,51237.4,0
2021-03-16 11:00:00,0.2251,33.57,62.32,57794.17,0
2021-03-16 12:00:00,0.2199,33.49,61.21,60320.02,0
2021-03-16 13:00:00,0.3968,34.72,61.59,56374.6,0
2021-03-16 14:00:00,0.2784,32.62,60.56,53151.11,0
2021-03-16 15:00:00,0.2819,33.4,62.79,43826.55,0
2021-03-16 16:00:00,3.2172,32.16,64.35,29186.89,1
2021-03-16 17:00:00,3.0937,33.28,60.81,15614.11,1
2021-03-16 18:00:00,4.7771,31.43,67.19,1110.83,2
2021-03-16 19:00:00,4.0489,30.34,72.21,0.0,2
2021-03-16 20:00:00,3.7312,28.22,72.39,0.0,2
2021-03-16 21:00:00,2.201,25.41,76.38,0.0,2
2021-03-16 22:00:00,0.2621,24.57,82.13,0.0,0
2021-03-16 23:00:00,0.3724,23.97,86.39,0.0,0
2021-03-17 00:00:00,0.3829,22.97,86.97,0.0,0
2021-03-17 01:00:00,0.376,23.27,85.79,0.0,0
2021-03-17 02:00:00,0.2765,22.85,93.56,0.0,0
2021-03-17 03:00:00,0.2764,21.56,90.8,0.0,0
2021-03-17 04:00:00,0.3784,22.3,87.75,0.0,0
2021-03-17 05:00:00,0.2724,23.25,86.16,0.0,0
2021-03-17 06:00:00,3.0934,24.36,79.91,0.0,2
2021-03-17 07:00:00,1.9798,26.16,78.9,16058.66,2
2021-03-17 08:00:00,0.2649,28.15,76.69,30380.65,0
2021-03-17 09:00:00,0.3149,30.25,70.8,42788.46,0
2021-03-17 10:00:00,0.2227,30.47,71.36,51993.33,0
2021-03-17 11:00:00,0.3958,30.78,63.47,56404.54,0
2021-03-17 12:00:00,0.2375,33.29,60.36,61175.25,0
2021-03-17 13:00:00,0.3485,33.82,60.19,57365.99,0
2021-03-17 14:00:00,3.1907,35.1,58.28,53368.0,1
2021-03-17 15:00:00,0.3266,33.82,60.15,43658.26,0
2021-03-17 16:00:00,3.6896,34.59,60.02,30072.35,1
2021-03-17 17:00:00,3.1648,33.1,61.93,13827.61,1
2021-03-17 18:00:00,5.2634,29.62,64.15,233.97,2
2021-03-17 19:00:00,5.0729,30.7,71.82,0.0,2
2021-03-17 20:00:00,3.1383,27.77,75.04,0.0,2
2021-03-17 21:00:00,1.6235,26.39,77.99,0.0,2
2021-03-17 22:00:00,0.3819,23.68,83.83,0.0,0
2021-03-17 23:00:00,0.3907,23.61,82.47,0.0,0
2021-03-18 00:00:00,0.255,23.77,89.56,0.0,0
2021-03-18 01:00:00,0.2211,21.91,88.28,0.0,0
2021-03-18 02:00:00,0.3525,22.45,92.33,0.0,0
2021-03-18 03:00:00,0.3035,22.73,91.98,0.0,0
2021-03-18 04:00:00,0.2404,23.59,87.99,0.0,0
2021-03-18 05:00:00,0.2551,24.86,85.76,0.0,0
2021-03-18 06:00:00,3.6555,25.42,86.32,594.09,2
2021-03-18 07:00:00,3.443,26.47,80.74,17158.6,2
2021-03-18 08:00:00,0.3522,28.9,71.85,30404.55,0
2021-03-18 09:00:00,3.5387,28.85,70.95,43051.44,1
2021-03-18 10:00:00,0.3544,31.44,66.93,51870.5,0
2021-03-18 11:00:00,0.3191,33.74,62.18,58708.18,0
2021-03-18 12:00:00,3.3123,34.38,59.89,59815.32,1
2021-03-18 13:00:00,0.3625,34.03,62.42,59940.62,0
2021-03-18 14:00:00,0.2762,32.83,60.49,52284.72,0
2021-03-18 15:00:00,0.2165,34.32,61.1,41188.07,0
2021-03-18 16:00:00,3.6125,34.1,63.0,30010.54,1
2021-03-18 17:00:00,3.4628,30.87,64.82,17195.01,1
2021-03-18 18:00:00,6.2178,32.07,66.82,0.0,2
2021-03-18 19:00:00,5.7276,28.48,71.81,0.0,2
2021-03-18 20:00:00,3.8514,28.29,74.8,0.0,2
2021-03-18 21:00:00,2.3907,26.87,79.28,0.0,2
2021-03-18 22:00:00,0.3423,25.75,84.64,0.0,0
2021-03-18 23:00:00,0.227,24.56,89.04,0.0,0
2021-03-19 00:00:00,0.3379,22.81,84.1,0.0,0
2021-03-19 01:00:00,0.2892,21.35,87.52,0.0,0
2021-03-19 02:00:00,0.3847,21.29,89.32,0.0,0
2021-03-19 03:00:00,0.3411,23.67,92.11,0.0,0
2021-03-19 04:00:00,0.3637,23.34,84.37,0.0,0
2021-03-19 05:00:00,0.3172,23.46,84.41,0.0,0
2021-03-19 06:00:00,3.4571,25.85,85.1,1349.27,2
2021-03-19 07:00:00,4.299,25.52,77.09,17078.39,2
2021-03-19 08:00:00,0.3109,28.06,77.23,31701.92,0
2021-03-19 09:00:00,0.3814,30.23,71.18,44257.27,0
2021-03-19 10:00:00,0.2741,30.1,65.86,51136.71,0
2021-03-19 11:00:00,0.2017,33.31,61.04,58013.83,0
2021-03-19 12:00:00,0.3358,33.74,63.28,59236.21,0
2021-03-19 13:00:00,0.3455,32.63,64.04,56175.26,0
2021-03-19 14:00:00,0.2913,35.38,62.98,51863.73,0
2021-03-19 15:00:00,0.3603,34.85,63.72,41253.39,0
2021-03-19 16:00:00,4.0161,34.54,60.97,31710.0,1
2021-03-19 17:00:00,3.9682,31.87,65.14,14425.57,1
2021-03-19 18:00:00,5.444,30.03,69.53,232.67,2
2021-03-19 19:00:00,4.1005,30.93,72.3,0.0,2
2021-03-19 20:00:00,3.0711,28.0,77.9,0.0,2
2021-03-19 21:00:00,2.3693,25.44,80.71,0.0,2
2021-03-19 22:00:00,0.3235,24.72,86.24,0.0,0
2021-03-19 23:00:00,0.2234,24.77,86.34,0.0,0
2021-03-20 00:00:00,0.3893,23.99,85.11,0.0,0
2021-03-20 01:00:00,0.2389,20.86,86.79,0.0,0
2021-03-20 02:00:00,0.3139,22.25,87.02,0.0,0
2021-03-20 03:00:00,0.2668,21.86,89.97,0.0,0
2021-03-20 04:00:00,0.3143,23.78,86.16,0.0,0
2021-03-20 05:00:00,0.3985,23.16,87.69,0.0,0
2021-03-20 06:00:00,4.2743,24.53,78.6,0.0,2
2021-03-20 07:00:00,2.7131,26.83,75.86,17025.71,2
2021-03-20 08:00:00,3.7004,27.76,74.57,31822.3,2
2021-03-20 09:00:00,3.4922,29.79,68.19,43571.77,2
2021-03-20 10:00:00,2.9654,30.71,65.11,51980.16,2
2021-03-20 11:00:00,3.6625,32.69,65.28,57370.62,2
2021-03-20 12:00:00,3.0474,32.28,59.22,60128.84,2
2021-03-20 13:00:00,4.4834,34.94,57.81,59653.7,2
2021-03-20 14:00:00,3.1282,35.16,58.88,50938.23,2
2021-03-20 15:00:00,2.7826,33.37,64.08,42699.04,2
2021-03-20 16:00:00,2.9966,32.85,58.86,29748.98,2
2021-03-20 17:00:00,3.3442,31.55,66.88,14472.84,2
2021-03-20 18:00:00,5.9216,30.91,68.97,0.0,2
2021-03-20 19:00:00,4.9892,28.33,72.73,0.0,2
2021-03-20 20:00:00,1.8124,26.53,78.56,0.0,2
2021-03-20 21:00:00,3.8975,27.29,82.25,0.0,2
2021-03-20 22:00:00,0.3568,24.91,84.52,0.0,0
2021-03-20 23:00:00,0.2882,25.09,83.49,0.0,0
2021-03-21 00:00:00,0.3722,21.4,84.57,0.0,0
2021-03-21 01:00:00,0.3389,22.94,89.72,0.0,0
2021-03-21 02:00:00,0.288,20.61,88.61,0.0,0
2021-03-21 03:00:00,0.2627,21.74,90.41,0.0,0
2021-03-21 04:00:00,0.2518,22.78,86.32,0.0,0
2021-03-21 05:00:00,0.2953,24.58,89.6,0.0,0
2021-03-21 06:00:00,3.2944,23.63,81.27,1985.01,2
2021-03-21 07:00:00,3.5233,25.92,77.87,14907.34,2
2021-03-21 08:00:00,3.1584,28.21,78.74,31610.33,2
2021-03-21 09:00:00,2.9976,29.76,73.48,41227.84,2
2021-03-21 10:00:00,3.2656,30.06,65.44,52985.33,2
